V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
4905,14.961,80,NA,1.9099,61,85,49,101,59,0,0,20.69,98,-
4906,7.9577,NA,63,4.4563,65,34,68,101,37,0,0,NA,98,-
4907,14.642,80,NA,2.8648,61,26,49,NA,59,0,0,12.732,98,-
4908,21.327,80,NA,1.9099,NA,96,NA,NA,NA,0,0,6.3662,98,-
4909,NA,92,90,3.1831,28,14,70,101,37,1480.1,0,12.732,98,-
4910,NA,NA,20,4.138,65,14,68,101,37,NA,0,NA,98,-
4911,NA,57,42,2.8648,28,14,73,NA,59,0,0,13.369,98,-
4912,17.189,88,42,2.8648,NA,26,49,101,59,0,0,11.141,98,-
4913,7.6394,80,20,4.138,NA,85,NA,101,59,0,0,12.732,98,-
4914,11.777,NA,42,2.8648,89,82,99,101,37,0,0,NA,98,-
4915,13.051,57,63,4.4563,65,82,NA,21,37,0,0,12.732,98,-
4916,NA,80,NA,2.8648,61,96,49,101,59,NA,0,10.504,98,-
4917,12.414,80,NA,4.138,28,82,68,101,59,NA,0,12.732,98,-
4918,8.2761,NA,20,4.138,65,85,73,101,59,0,NA,14.324,98,-
4919,15.597,57,63,4.4563,65,82,68,NA,37,1480.1,0,12.732,98,-
4920,18.144,NA,63,4.4563,61,82,49,101,NA,0,NA,19.099,98,-
4921,NA,NA,20,4.138,61,71,49,101,59,NA,0,12.732,98,-
4922,6.6845,NA,42,NA,65,85,73,101,NA,NA,NA,12.732,NA,-
4923,16.234,80,NA,2.8648,61,26,49,NA,59,0,0,12.732,98,-
4924,NA,92,42,2.8648,61,96,49,101,59,0,0,12.732,98,-
4925,NA,88,42,NA,102,34,NA,17,37,0,0,15.279,91,-
4926,11.459,80,42,NA,NA,34,99,101,37,0,0,12.732,98,-
4927,9.8676,57,20,NA,61,82,49,NA,59,NA,0,12.732,98,-
4928,6.3662,80,42,NA,65,14,73,101,37,NA,NA,NA,98,-
4929,NA,80,42,2.8648,NA,44,49,101,59,0,0,12.732,NA,-
4930,12.096,80,42,2.8648,28,26,73,101,59,0,NA,12.732,98,-
4931,5.7296,80,2,1.9099,65,35,73,101,59,0,0,11.459,98,-
4932,10.504,80,42,2.8648,28,85,68,101,59,NA,NA,15.915,98,-
4933,11.141,80,42,2.8648,NA,94,NA,101,37,NA,NA,12.732,98,-
4934,7.3211,80,90,3.1831,65,44,NA,15,59,0,0,12.732,98,-
4935,11.777,80,20,NA,89,NA,99,17,37,0,0,11.459,75,-
4936,7.9577,80,42,2.8648,61,71,NA,101,59,0,0,9.5493,NA,-
4937,16.234,36,18,NA,61,94,NA,21,59,0,0,12.732,98,-
4938,11.141,80,42,2.8648,61,26,NA,101,59,0,0,12.732,98,-
4939,17.189,80,3,NA,61,58,49,101,NA,0,0,12.732,98,-
4940,21.008,NA,42,NA,NA,NA,49,101,59,0,0,NA,98,-
4941,10.186,NA,42,2.8648,NA,71,NA,NA,37,0,0,4.138,98,-
4942,14.324,80,20,4.138,61,44,49,101,59,0,0,11.777,98,-
4943,19.417,NA,90,NA,61,85,49,101,NA,0,NA,12.732,NA,-
4944,12.732,80,90,NA,28,NA,99,101,37,0,0,NA,98,-
4945,7.6394,80,42,2.8648,65,96,68,101,37,0,0,15.597,NA,-
4946,NA,NA,7,1.2732,61,58,49,69,NA,0,0,12.096,98,-
4947,NA,80,42,2.8648,61,96,49,NA,59,NA,0,12.732,98,-
4948,8.9127,NA,42,2.8648,89,NA,99,101,37,0,0,12.732,64,-
4949,6.3662,80,90,3.1831,65,85,73,101,59,0,0,12.732,98,-
4950,9.5493,NA,90,3.1831,28,14,NA,21,37,0,0,11.777,98,-
4951,8.2761,NA,90,3.1831,65,85,68,101,59,0,0,12.732,98,-
4952,20.054,80,2,1.9099,61,14,49,101,59,0,0,14.324,98,-
4953,11.459,80,18,NA,NA,96,68,101,59,0,NA,17.507,51,-
4954,7.0028,80,NA,2.8648,65,NA,NA,101,NA,0,NA,NA,98,-
4955,NA,80,7,1.2732,102,14,68,101,37,0,0,11.141,NA,-
4956,15.597,80,90,NA,61,26,49,NA,59,0,0,15.915,23,-
4957,7.3211,92,20,4.138,65,82,NA,101,37,0,0,NA,NA,-
4958,10.823,NA,NA,NA,61,NA,49,101,59,0,0,12.732,98,-
4959,14.006,88,90,NA,28,58,68,NA,59,NA,701.87,11.141,98,-
4960,NA,80,42,NA,89,96,68,NA,59,0,NA,NA,98,-
4961,6.6845,80,90,3.1831,65,14,68,NA,NA,826.65,0,14.324,NA,-
4962,17.507,80,3,2.2282,61,71,49,21,59,0,NA,12.732,98,-
4963,5.4113,NA,3,2.2282,65,NA,73,NA,37,0,NA,2.5465,98,-
4964,23.873,88,42,2.8648,28,85,NA,101,NA,746.75,0,4.7746,98,-
4965,19.417,NA,8,NA,NA,58,99,NA,37,0,0,12.732,98,-
4966,16.87,80,42,2.8648,28,14,68,101,NA,0,0,12.732,98,-
4967,9.5493,NA,20,4.138,65,NA,68,17,37,NA,0,15.915,93,-
4968,9.231,80,42,2.8648,61,NA,49,101,59,NA,NA,14.324,98,-
4969,7.9577,NA,NA,3.1831,28,94,73,101,37,0,NA,12.732,98,-
4970,11.777,80,42,NA,NA,NA,49,101,59,0,0,12.732,98,-
4971,13.687,57,20,4.138,NA,82,NA,NA,37,0,0,17.507,98,-
4972,12.732,57,42,2.8648,61,96,49,101,59,0,0,12.732,98,-
4973,9.8676,57,18,3.8197,65,94,68,101,59,0,NA,6.3662,98,-
4974,6.6845,NA,90,3.1831,65,NA,73,101,37,0,NA,12.732,98,-
4975,10.186,88,42,2.8648,61,35,49,101,59,0,0,NA,53,-
4976,NA,92,81,4.7746,65,82,68,17,59,784,NA,NA,50,-
4977,14.006,NA,90,3.1831,61,96,49,101,59,NA,0,12.732,NA,-
4978,6.6845,NA,42,2.8648,65,NA,73,21,37,0,478.74,9.5493,98,-
4979,8.2761,80,42,2.8648,65,14,99,NA,NA,0,0,9.5493,98,-
4980,12.732,88,42,2.8648,61,NA,49,101,NA,0,0,19.099,NA,-
4981,6.0479,88,3,NA,65,NA,68,NA,37,0,0,NA,98,-
4982,18.462,80,42,NA,61,35,49,NA,59,0,0,12.732,98,-
4983,8.9127,NA,90,3.1831,61,85,NA,17,NA,0,0,20.054,91,-
4984,8.2761,80,20,4.138,65,35,NA,NA,59,0,0,12.732,98,-
4985,20.372,80,42,2.8648,65,14,NA,101,37,NA,NA,7.9577,98,-
4986,14.324,80,42,2.8648,65,44,NA,101,59,0,NA,NA,NA,-
4987,13.051,57,42,2.8648,61,NA,NA,101,59,0,0,12.732,98,-
4988,16.234,80,3,NA,89,71,68,21,37,0,0,12.732,54,-
4989,10.823,80,19,NA,28,14,99,101,37,0,NA,12.732,NA,-
4990,11.141,NA,90,NA,61,26,49,NA,59,0,0,19.099,98,-
4991,13.051,NA,3,2.2282,28,NA,99,101,37,0,0,7.9577,NA,-
4992,12.414,80,63,4.4563,NA,26,68,101,37,0,NA,NA,98,-
4993,13.051,80,90,3.1831,NA,85,49,NA,59,0,NA,17.507,NA,-
4994,NA,87,90,3.1831,61,NA,49,101,59,NA,0,12.732,98,-
4995,7.0028,80,42,2.8648,65,NA,70,101,59,0,0,12.732,98,-
4996,7.9577,80,90,3.1831,65,34,70,101,37,0,478.74,14.324,98,-
4997,7.9577,80,NA,3.1831,28,58,73,101,37,0,0,12.732,98,-
4998,10.504,NA,19,3.5014,65,NA,73,NA,NA,NA,0,12.732,98,-
4999,NA,80,42,2.8648,102,85,68,NA,37,0,0,NA,98,-
5000,NA,80,90,3.1831,65,85,73,101,NA,0,0,NA,NA,-
5001,14.006,NA,42,NA,65,71,99,21,37,0,0,12.096,NA,-
5002,8.9127,80,90,NA,65,85,68,NA,59,0,0,15.915,98,-
5003,6.0479,80,NA,2.8648,65,NA,70,101,59,NA,0,12.732,98,-
5004,NA,NA,20,4.138,NA,85,49,101,59,0,NA,15.915,98,-
5005,14.006,80,NA,2.8648,62,71,68,21,37,NA,0,12.732,54,-
5006,19.735,NA,NA,1.2732,102,58,NA,101,37,0,NA,12.732,98,-
5007,13.051,80,42,NA,65,71,68,101,NA,0,NA,1.9099,51,-
5008,7.3211,57,90,3.1831,NA,71,68,21,59,0,0,9.5493,98,-
5009,12.096,NA,NA,4.4563,61,82,49,101,59,NA,0,NA,98,-
5010,9.231,NA,42,2.8648,61,83,NA,101,59,0,0,12.732,98,-
5011,21.008,57,42,2.8648,102,NA,99,101,37,0,NA,7.9577,98,-
5012,6.0479,80,42,2.8648,NA,71,NA,101,NA,0,0,15.915,98,-
5013,7.3211,NA,8,1.5915,65,44,70,101,59,0,0,NA,64,-
5014,12.414,80,63,4.4563,65,34,NA,NA,37,0,0,14.324,98,-
5015,10.504,88,42,NA,65,96,68,101,59,NA,0,19.099,98,-
5016,13.687,80,90,3.1831,89,85,99,101,NA,0,0,NA,98,-
5017,NA,80,42,2.8648,61,96,NA,NA,59,0,0,31.513,NA,-
5018,10.504,92,90,3.1831,89,NA,NA,21,59,0,0,11.141,NA,-
5019,8.2761,80,6,0.95493,61,35,NA,101,59,0,0,NA,NA,-
5020,NA,80,42,2.8648,61,85,49,NA,59,0,NA,NA,98,-
5021,12.096,80,18,3.8197,28,26,99,101,NA,0,0,12.732,98,-
5022,28.648,80,NA,2.2282,61,26,49,101,59,NA,0,NA,NA,-
5023,6.3662,80,42,NA,NA,14,99,17,NA,0,NA,4.7746,98,-
5024,NA,80,42,NA,61,26,49,15,NA,0,0,15.279,98,-
5025,15.597,80,NA,2.2282,61,96,49,101,59,0,NA,23.873,98,-
5026,7.3211,80,42,2.8648,65,71,99,101,NA,0,0,NA,98,-
5027,NA,80,90,3.1831,62,85,73,21,37,0,0,NA,98,-
5028,18.144,NA,20,4.138,NA,34,49,NA,59,NA,NA,12.732,91,-
5029,14.642,80,18,NA,28,NA,NA,101,37,0,0,12.732,98,-
5030,7.6394,80,20,4.138,65,85,68,101,59,0,0,NA,54,-
5031,15.597,80,NA,3.5014,61,26,NA,101,59,NA,0,14.324,40,-
5032,17.189,80,NA,2.8648,61,96,49,101,NA,0,0,20.69,NA,-
5033,NA,88,19,3.5014,61,26,49,NA,59,0,0,15.915,98,-
5034,5.7296,NA,90,3.1831,65,NA,NA,101,37,0,NA,1.9099,98,-
5035,6.0479,80,42,NA,65,58,73,101,59,0,0,12.732,98,-
5036,NA,80,18,3.8197,65,14,68,101,59,0,0,12.732,98,-
5037,NA,80,NA,4.138,28,82,68,NA,NA,0,NA,NA,98,-
5038,18.462,80,42,2.8648,102,26,99,101,NA,0,NA,12.732,98,-
5039,13.687,88,42,2.8648,61,NA,NA,101,59,0,0,14.324,NA,-
5040,11.777,NA,90,3.1831,89,NA,99,101,59,NA,0,12.732,NA,-
5041,6.6845,36,4,2.5465,NA,14,NA,21,59,0,0,7.9577,NA,-
5042,8.9127,80,19,NA,65,44,73,NA,37,0,0,12.732,98,-
5043,NA,NA,42,NA,28,96,68,101,NA,NA,NA,NA,98,-
5044,NA,80,42,2.8648,NA,35,49,101,59,NA,0,NA,98,-
5045,15.597,NA,NA,2.2282,28,58,99,21,37,0,0,11.141,98,-
5046,9.8676,80,90,3.1831,28,71,NA,NA,37,NA,0,NA,98,-
5047,5.7296,80,90,3.1831,65,44,73,101,NA,0,0,9.5493,98,-
5048,14.642,NA,42,2.8648,61,NA,49,101,59,1595.7,NA,15.915,98,-
5049,NA,80,90,NA,65,NA,68,101,37,NA,NA,12.732,98,-
5050,5.7296,NA,NA,NA,65,NA,73,101,59,0,0,12.732,NA,-
5051,18.462,NA,3,NA,61,14,49,101,59,0,0,15.279,98,-
5052,11.459,80,63,4.4563,65,82,68,101,37,0,0,12.732,98,-
5053,12.096,80,42,2.8648,61,58,103,101,37,NA,0,12.732,98,-
5054,6.0479,80,3,NA,NA,44,68,101,59,0,NA,12.732,98,-
5055,12.096,80,NA,3.5014,28,94,68,101,NA,0,0,11.459,98,-
5056,NA,NA,19,3.5014,65,82,73,69,37,0,0,19.099,NA,-
5057,12.096,80,18,3.8197,28,14,68,101,37,0,NA,5.093,NA,-
5058,11.459,80,90,3.1831,61,26,49,101,59,0,0,14.324,98,-
5059,7.9577,80,20,4.138,65,94,68,21,59,0,0,NA,NA,-
5060,NA,80,42,2.8648,65,85,68,101,59,0,0,14.324,98,-
5061,20.054,NA,42,2.8648,61,NA,49,101,59,0,0,NA,98,-
5062,16.234,NA,42,2.8648,61,58,49,101,59,0,0,12.732,98,-
5063,NA,80,42,2.8648,61,85,49,101,59,0,0,12.732,98,-
5064,10.504,80,NA,3.5014,NA,85,68,101,59,NA,0,12.732,NA,-
5065,7.9577,NA,2,1.9099,61,26,NA,101,59,0,0,14.324,98,-
5066,9.5493,88,NA,NA,65,NA,99,101,59,0,0,21.008,98,-
5067,6.0479,80,90,3.1831,65,14,73,101,59,0,0,7.9577,98,-
5068,8.2761,80,20,4.138,65,14,68,101,NA,0,0,12.732,98,-
5069,NA,NA,90,3.1831,65,71,NA,101,37,0,0,4.4563,NA,-
5070,19.099,80,2,1.9099,61,58,49,101,NA,0,0,12.732,98,-
5071,NA,80,42,NA,65,NA,NA,21,59,NA,NA,12.732,98,-
5072,6.0479,80,42,2.8648,NA,14,73,NA,37,0,0,4.4563,NA,-
5073,13.369,80,20,NA,61,82,49,101,NA,0,0,28.648,98,-
5074,NA,80,42,2.8648,89,58,68,NA,37,NA,0,11.459,98,-
5075,11.141,80,42,2.8648,61,71,NA,NA,37,0,0,NA,98,-
5076,7.0028,80,NA,3.1831,NA,14,73,NA,37,NA,0,7.9577,NA,-
5077,11.459,80,20,4.138,61,82,49,NA,59,0,0,14.324,NA,-
5078,17.507,80,42,2.8648,NA,NA,49,NA,NA,0,0,20.69,98,-
5079,NA,80,63,NA,61,14,NA,101,NA,0,0,12.732,98,-
5080,17.825,80,NA,1.2732,61,96,49,101,NA,0,NA,NA,NA,-
5081,7.6394,80,42,2.8648,61,34,49,NA,59,0,0,15.915,98,-
5082,16.234,87,3,2.2282,28,85,68,101,59,0,0,NA,NA,-
5083,10.823,NA,42,2.8648,NA,34,73,101,59,0,0,14.006,98,-
5084,11.459,80,18,3.8197,28,14,99,101,37,0,0,13.369,98,-
5085,NA,57,8,1.5915,NA,71,70,101,37,NA,0,12.732,98,-
5086,13.369,80,42,2.8648,28,34,68,21,37,NA,0,15.915,98,-
5087,7.9577,92,NA,4.138,65,82,NA,101,37,NA,0,12.732,98,-
5088,NA,80,42,NA,NA,44,70,101,59,NA,0,15.915,98,-
5089,11.777,80,42,2.8648,NA,NA,49,101,59,0,0,12.732,98,-
5090,NA,NA,NA,2.5465,61,96,49,21,59,NA,0,NA,54,-
5091,16.552,NA,42,2.8648,62,35,70,101,NA,0,NA,6.3662,64,-
5092,5.7296,80,3,2.2282,65,71,NA,NA,NA,0,0,6.3662,98,-
5093,8.5944,80,2,1.9099,61,58,49,101,59,0,0,NA,98,-
5094,15.279,88,90,3.1831,61,82,49,NA,59,1595.7,0,14.324,98,-
5095,20.054,NA,8,1.5915,61,26,49,101,59,NA,NA,5.093,98,-
5096,12.096,88,42,2.8648,NA,26,49,101,59,0,0,19.099,98,-
5097,9.8676,80,90,3.1831,NA,14,49,101,NA,0,652.85,12.732,98,-
5098,12.732,88,90,NA,NA,82,49,101,59,NA,0,19.099,NA,-
5099,13.051,80,42,2.8648,28,34,NA,101,59,0,NA,NA,98,-
5100,8.9127,80,NA,4.138,65,NA,68,101,37,692.01,0,12.732,98,-
5101,NA,80,42,2.8648,65,44,NA,21,59,0,NA,22.918,98,-
5102,12.414,57,42,2.8648,28,26,NA,101,NA,0,597.15,12.732,98,-
5103,8.9127,80,20,4.138,61,85,49,101,59,0,0,15.915,98,-
5104,NA,80,42,NA,65,44,70,21,37,NA,NA,11.141,98,-
5105,6.6845,NA,90,3.1831,65,NA,73,101,59,0,0,6.3662,98,-
5106,10.504,NA,42,2.8648,89,NA,99,101,37,0,NA,12.732,98,-
5107,7.0028,80,90,NA,65,35,73,101,59,0,NA,7.9577,98,-
5108,13.369,NA,42,2.8648,61,71,NA,101,NA,0,0,NA,NA,-
5109,11.459,80,18,3.8197,61,26,49,101,59,0,0,NA,98,-
5110,12.414,80,NA,NA,65,34,68,101,NA,0,628.34,12.732,98,-
5111,19.417,NA,NA,NA,61,34,49,101,59,0,532.21,12.732,98,-
5112,9.8676,80,42,2.8648,28,96,73,101,59,NA,0,12.732,NA,-
5113,NA,80,90,3.1831,65,71,68,NA,37,0,0,7.9577,39,-
5114,12.414,88,90,3.1831,61,NA,49,101,59,900.5,0,28.648,98,-
5115,10.823,88,NA,2.8648,61,35,NA,101,NA,0,0,25.465,98,-
5116,NA,80,90,NA,65,71,NA,101,59,0,NA,4.7746,98,-
5117,6.6845,80,NA,3.1831,65,71,73,101,NA,0,0,7.6394,98,-
5118,NA,NA,90,3.1831,NA,85,NA,NA,59,0,NA,4.7746,98,-
5119,17.189,87,42,NA,28,NA,68,101,NA,0,0,12.732,23,-
5120,10.823,80,20,4.138,61,82,NA,101,59,NA,0,20.69,NA,-
5121,13.051,80,42,2.8648,61,71,49,15,NA,0,0,14.324,NA,-
5122,19.417,NA,NA,4.138,28,NA,68,101,37,0,0,12.732,98,-
5123,20.054,80,42,NA,61,NA,NA,101,59,821.24,0,NA,98,-
5124,7.6394,80,90,3.1831,65,58,68,101,59,NA,0,12.732,NA,-
5125,6.3662,NA,42,2.8648,NA,14,NA,101,NA,0,0,12.732,64,-
5126,NA,57,20,4.138,28,82,73,101,NA,0,0,19.099,98,-
5127,9.8676,80,90,NA,61,NA,49,101,59,0,0,12.732,98,-
5128,NA,80,7,1.2732,NA,26,NA,101,59,0,506.11,12.732,98,-
5129,16.87,88,42,2.8648,61,26,49,101,59,0,0,NA,98,-
5130,20.054,80,42,2.8648,61,14,103,101,NA,1104.9,0,12.732,98,-
5131,NA,NA,90,3.1831,61,NA,49,101,59,0,0,3.1831,NA,-
5132,18.144,80,42,2.8648,28,14,NA,101,NA,0,NA,12.732,98,-
5133,NA,80,90,3.1831,65,35,73,NA,59,NA,0,3.1831,98,-
5134,NA,NA,90,3.1831,28,NA,73,NA,37,NA,NA,17.507,98,-
5135,NA,80,42,2.8648,NA,26,73,101,59,0,0,12.732,98,-
5136,8.9127,80,NA,4.138,NA,14,68,101,37,0,0,14.324,NA,-
5137,17.189,80,3,2.2282,28,79,99,21,NA,0,0,3.1831,98,-
5138,6.3662,80,NA,NA,65,44,NA,NA,59,0,0,11.141,98,-
5139,NA,80,42,2.8648,61,34,49,NA,59,0,NA,12.732,NA,-
5140,6.6845,80,90,3.1831,65,14,73,101,NA,NA,0,12.732,98,-
5141,9.231,92,90,3.1831,65,71,99,NA,37,0,0,12.732,98,-
5142,16.234,NA,90,3.1831,28,34,99,101,37,0,0,12.732,98,-
5143,12.414,80,42,2.8648,NA,58,68,21,NA,0,0,22.282,98,-
5144,NA,NA,90,3.1831,65,14,NA,NA,37,0,0,12.096,98,-
5145,NA,57,NA,NA,65,35,73,101,59,0,0,12.732,98,-
5146,NA,NA,90,NA,NA,14,68,101,NA,0,0,12.096,98,-
5147,5.7296,80,3,2.2282,65,85,73,101,59,0,NA,4.138,98,-
5148,7.0028,80,NA,2.8648,65,71,68,NA,59,0,0,6.3662,98,-
5149,NA,80,18,3.8197,65,NA,68,101,59,0,0,NA,NA,-
5150,8.9127,80,3,2.2282,NA,NA,99,101,37,0,0,NA,98,-
5151,7.0028,80,NA,4.138,65,NA,73,NA,37,0,NA,2.2282,98,-
5152,NA,NA,63,NA,65,71,NA,101,37,0,0,12.732,98,-
5153,5.4113,80,3,NA,65,85,73,101,37,0,0,7.9577,98,-
5154,7.3211,80,20,4.138,65,14,68,101,37,0,0,1.5915,98,-
5155,6.3662,NA,42,2.8648,61,71,103,101,37,0,0,12.732,74,-
5156,7.0028,NA,42,2.8648,65,NA,99,101,37,NA,NA,12.732,74,-
5157,14.961,92,7,1.2732,61,96,49,101,59,0,0,12.732,98,-
5158,20.372,NA,NA,3.1831,NA,NA,49,101,NA,NA,0,6.3662,NA,-
5159,11.141,92,90,3.1831,28,34,68,21,37,0,0,12.732,98,-
5160,16.552,36,90,3.1831,28,34,68,101,37,NA,0,12.732,NA,-
5161,9.231,80,42,2.8648,NA,85,68,101,37,0,NA,NA,98,-
5162,23.237,87,2,1.9099,102,85,99,101,37,NA,NA,12.732,NA,-
5163,11.141,NA,90,3.1831,NA,26,NA,NA,59,1293.6,0,11.141,98,-
5164,5.7296,NA,NA,3.1831,65,85,73,101,37,NA,0,NA,98,-
5165,7.6394,NA,NA,2.8648,61,14,103,21,37,0,0,12.732,98,-
5166,10.504,57,NA,NA,NA,82,49,101,59,0,0,NA,98,-
5167,12.732,80,90,3.1831,28,34,70,NA,NA,0,0,NA,98,-
5168,17.507,80,42,NA,102,NA,68,101,37,0,0,12.732,98,-
5169,14.006,80,NA,2.8648,28,82,68,101,59,NA,0,12.732,98,-
5170,NA,80,20,4.138,65,82,73,101,37,0,0,19.099,NA,-
5171,7.0028,80,42,2.8648,NA,44,73,101,59,0,0,NA,98,-
5172,14.324,80,42,2.8648,89,94,68,101,37,NA,0,8.2761,98,-
5173,NA,80,42,NA,61,26,49,NA,59,0,0,12.732,98,-
5174,NA,80,42,2.8648,61,58,49,21,59,0,0,12.732,98,-
5175,10.186,NA,NA,3.1831,65,NA,68,101,59,0,0,12.096,98,-
5176,5.4113,80,2,1.9099,NA,71,NA,NA,59,0,0,6.3662,98,-
5177,14.006,80,90,3.1831,NA,NA,68,101,59,0,0,15.915,98,-
5178,10.186,88,18,3.8197,65,85,68,101,59,0,NA,25.465,98,-
5179,NA,NA,42,2.8648,NA,NA,49,101,59,0,0,12.732,98,-
5180,NA,80,42,NA,NA,82,49,101,59,0,0,NA,98,-
5181,NA,80,3,NA,28,96,68,NA,59,0,0,NA,98,-
5182,6.3662,80,90,3.1831,65,71,73,NA,37,0,0,6.3662,98,-
5183,10.504,80,90,3.1831,28,14,68,NA,37,NA,NA,12.732,98,-
5184,7.6394,80,NA,NA,65,44,NA,101,59,0,NA,3.8197,98,-
5185,15.279,80,42,NA,61,26,NA,101,59,0,0,14.324,NA,-
5186,14.324,80,63,4.4563,28,NA,99,101,37,0,0,15.915,98,-
5187,NA,NA,90,3.1831,102,14,68,101,NA,0,0,12.732,98,-
5188,12.414,57,63,4.4563,28,82,99,101,37,0,0,NA,98,-
5189,7.3211,80,90,NA,65,71,73,101,59,0,0,9.5493,98,-
5190,7.3211,92,4,2.5465,NA,34,NA,101,59,0,0,12.732,98,-
5191,11.459,80,NA,NA,89,14,70,101,37,0,0,NA,98,-
5192,NA,80,20,NA,61,82,103,101,37,NA,NA,12.732,98,-
5193,16.552,NA,NA,2.8648,65,71,99,101,59,0,0,12.732,98,-
5194,11.141,88,42,NA,61,NA,49,101,59,NA,0,12.732,98,-
5195,13.051,80,NA,2.8648,61,34,49,101,NA,NA,0,12.732,98,-
5196,18.462,NA,19,3.5014,102,82,68,101,37,0,0,12.732,98,-
5197,21.327,88,NA,2.8648,61,14,103,101,37,0,0,NA,98,-
5198,15.279,80,42,2.8648,61,NA,103,101,37,0,0,2.5465,98,-
5199,20.054,80,42,2.8648,61,26,49,101,59,0,NA,15.279,98,-
5200,11.459,NA,NA,2.8648,NA,96,73,101,59,NA,0,NA,98,-
5201,10.186,NA,42,2.8648,61,96,73,NA,NA,0,0,22.918,64,-
5202,11.459,80,90,3.1831,65,26,68,17,NA,0,0,NA,56,-
5203,13.687,NA,90,NA,65,14,68,101,37,0,0,15.915,98,-
5204,NA,80,42,2.8648,65,14,68,NA,37,0,NA,12.732,98,-
5205,NA,80,NA,2.2282,65,71,73,101,59,0,0,3.8197,NA,-
5206,14.324,80,NA,4.138,NA,85,68,101,NA,0,0,14.642,98,-
5207,NA,87,42,2.8648,61,NA,49,101,NA,0,0,12.732,98,-
5208,13.051,88,NA,2.8648,61,34,49,101,59,0,0,12.096,98,-
5209,NA,NA,42,2.8648,65,NA,73,NA,37,0,0,11.141,98,-
5210,15.279,57,18,3.8197,89,14,68,21,37,0,0,12.732,98,-
5211,8.2761,80,90,3.1831,65,NA,73,101,NA,0,0,7.6394,98,-
5212,17.189,80,NA,0.31831,61,35,49,101,NA,NA,0,NA,NA,-
5213,7.0028,80,90,NA,28,85,73,101,NA,NA,0,15.279,51,-
5214,6.0479,80,42,2.8648,65,96,73,101,59,0,0,11.141,98,-
5215,14.961,80,7,1.2732,28,44,70,21,59,NA,0,12.732,NA,-
5216,10.186,80,NA,2.8648,62,NA,99,101,37,NA,0,6.3662,98,-
5217,11.141,80,63,4.4563,65,34,68,17,NA,NA,0,12.732,98,-
5218,16.552,NA,19,3.5014,61,94,49,101,59,1595.7,0,NA,98,-
5219,NA,88,4,2.5465,61,35,49,101,59,0,NA,5.7296,98,-
5220,5.4113,80,2,1.9099,65,71,73,101,59,NA,NA,3.1831,23,-
5221,10.186,NA,20,4.138,NA,82,99,101,37,0,NA,10.186,98,-
5222,6.0479,NA,42,2.8648,NA,NA,73,101,NA,NA,0,12.732,77,-
5223,8.2761,80,42,2.8648,65,58,NA,69,37,0,0,12.732,25,-
5224,NA,92,NA,3.1831,89,83,99,101,59,0,0,12.732,98,-
5225,11.141,80,42,2.8648,89,14,NA,101,37,0,0,NA,98,-
5226,18.144,80,3,2.2282,61,71,49,101,59,0,0,NA,98,-
5227,11.141,80,19,3.5014,62,82,99,101,37,0,0,NA,98,-
5228,NA,80,20,4.138,65,82,68,NA,59,NA,NA,12.732,98,-
5229,17.825,80,NA,1.2732,28,NA,99,101,NA,NA,0,NA,98,-
5230,13.369,80,NA,4.138,65,85,NA,101,NA,0,0,19.099,NA,-
5231,5.4113,80,90,3.1831,65,14,73,101,NA,0,0,6.3662,98,-
5232,15.597,80,42,2.8648,28,14,68,101,37,0,NA,11.141,NA,-
5233,10.823,88,90,3.1831,NA,14,99,101,37,NA,NA,15.915,98,-
5234,11.777,88,90,NA,NA,82,68,21,59,0,NA,12.732,98,-
5235,7.0028,NA,4,2.5465,65,71,68,101,NA,NA,0,NA,98,-
5236,NA,80,NA,3.5014,61,26,49,101,59,0,0,12.732,64,-
5237,6.6845,80,90,3.1831,65,85,NA,NA,37,NA,0,7.9577,NA,-
5238,18.78,NA,90,NA,NA,NA,49,101,59,0,0,12.732,98,-
5239,16.87,88,2,1.9099,62,96,68,101,59,0,0,31.513,98,-
5240,8.2761,80,3,2.2282,65,26,NA,101,59,0,0,12.732,98,-
5241,NA,80,20,4.138,61,34,49,101,59,NA,0,22.282,NA,-
5242,10.823,80,42,2.8648,65,NA,99,15,37,0,0,10.186,98,-
5243,17.189,NA,NA,4.138,NA,34,NA,101,59,NA,0,12.096,NA,-
5244,19.099,80,42,2.8648,61,82,49,NA,59,1595.7,0,12.732,NA,-
5245,15.279,NA,20,4.138,NA,82,49,NA,59,0,0,14.324,NA,-
5246,11.141,NA,NA,3.1831,65,14,NA,101,37,0,701.87,NA,98,-
5247,NA,88,18,3.8197,28,82,68,101,37,0,NA,15.915,98,-
5248,9.5493,80,20,4.138,61,34,49,101,59,0,0,22.282,98,-
5249,9.8676,NA,NA,NA,61,26,49,101,59,0,0,19.099,98,-
5250,14.642,57,18,3.8197,61,NA,49,101,59,0,0,12.732,98,-
5251,21.327,NA,8,1.5915,NA,NA,NA,101,NA,652.54,0,NA,98,-
5252,19.735,87,19,3.5014,61,NA,49,NA,59,0,NA,NA,98,-
5253,12.096,80,20,4.138,65,NA,99,101,37,0,0,12.732,27,-
5254,7.6394,80,NA,4.138,65,71,73,101,37,NA,0,9.5493,98,-
5255,7.6394,80,NA,3.1831,65,85,68,17,37,0,NA,15.915,75,-
5256,8.5944,80,20,NA,NA,NA,68,101,37,0,0,15.279,98,-
